Santiago D,4,CI,221866626,alert-4410175/08d27e99-69be-437d-a64b-9eb9d20cde4c,True,164,1748899665000,7,False,1,0,3,0,111693842,JAM,08d27e99-69be-437d-a64b-9eb9d20cde4c
Estación Central A,8,CI,155674309,alert-4387168/04f72744-0b51-420f-971f-9d67ae8fb369,False,269,1748900278000,5,False,1,3,2,0,155674398,JAM,04f72744-0b51-420f-971f-9d67ae8fb369
Santiago D,6,CI,156462996,alert-4321991/94eeb234-a7fe-4951-bdaa-b18feb10a517,False,359,1748899053000,10,False,1,3,2,0,153055617,POLICE,94eeb234-a7fe-4951-bdaa-b18feb10a517
Estación Central D,8,CI,112296686,alert-4424973/db556eae-848e-42da-917e-2157f663c64f,False,158,1748899649000,8,False,1,1,2,0,112296676,JAM,db556eae-848e-42da-917e-2157f663c64f
Santiago D,9,CI,148293648,alert-1711337841/69807e89-c7cf-46ea-b3a1-049e66796d6a,False,74,1745326800000,10,False,1,0,2,0,148688873,HAZARD,69807e89-c7cf-46ea-b3a1-049e66796d6a
Santiago B,1,CI,220360869,alert-4489731/7e053891-8985-4181-beb2-3169ea4541b1,False,95,1748900371000,5,False,1,0,2,0,220360870,JAM,7e053891-8985-4181-beb2-3169ea4541b1
Estación Central B,4,CI,155674398,alert-4518376/659abd5b-b848-4261-93aa-23e84ba884b0,False,270,1748900346000,6,False,1,3,2,0,156244461,HAZARD,659abd5b-b848-4261-93aa-23e84ba884b0
Santiago C,6,CI,153055714,alert-1711408566/f0e03b98-4631-4bd2-bb36-50afee83555a,False,255,1745326800000,10,False,1,0,2,0,153055716,HAZARD,f0e03b98-4631-4bd2-bb36-50afee83555a
Santiago C,11,CI,272896022,alert-1712003889/35d94212-09eb-4850-bb9a-f832e8069f63,False,253,1745326800000,10,False,1,0,2,0,272896018,HAZARD,35d94212-09eb-4850-bb9a-f832e8069f63
Santiago C,14,CI,155832592,alert-1711754371/d4559feb-625a-4402-9c47-dc66d187fed4,False,253,1745326800000,10,False,1,0,2,0,148293585,HAZARD,d4559feb-625a-4402-9c47-dc66d187fed4
Santiago B,7,CI,244631037,alert-260962229/3c5ff6fa-d16e-4253-8b46-03c023c13984,False,359,1748740358000,10,False,11,2,2,0,148144839,HAZARD,3c5ff6fa-d16e-4253-8b46-03c023c13984
Santiago D,14,CI,155731500,alert-1712099092/0e229c3c-2e8b-48aa-91be-1bc9511f1443,False,251,1745326800000,10,False,1,0,2,0,151144766,HAZARD,0e229c3c-2e8b-48aa-91be-1bc9511f1443
Santiago D,5,CI,200531374,alert-4445688/666ac4f7-e3b1-491b-a1bf-3b0712d65cc8,False,356,1748900260000,5,False,708,3,2,0,269341329,CHIT_CHAT,666ac4f7-e3b1-491b-a1bf-3b0712d65cc8
Santiago B,12,CI,148293648,alert-1711337841/69807e89-c7cf-46ea-b3a1-049e66796d6a,False,74,1745326800000,10,False,1,0,2,0,148688873,HAZARD,69807e89-c7cf-46ea-b3a1-049e66796d6a
Santiago A,10,CI,148293531,alert-1711105534/74df90e8-077f-4693-9a6a-c081f6afbc01,False,75,1745326800000,10,False,1,0,2,0,148144948,HAZARD,74df90e8-077f-4693-9a6a-c081f6afbc01
Estación Central C,13,CI,163408168,alert-4448910/ec077621-d0cc-4c95-b1f6-ec83ec2017a8,False,164,1748899372000,10,False,1,2,2,0,163408167,HAZARD,ec077621-d0cc-4c95-b1f6-ec83ec2017a8
Santiago A,10,CI,156817884,alert-4348255/3b0df068-abf4-4d39-987a-7fdd2470894a,False,3,1748897941000,10,False,1,5,2,0,112284607,HAZARD,3b0df068-abf4-4d39-987a-7fdd2470894a
Estación Central A,4,CI,163408166,alert-4488533/59add653-0082-49fa-a83a-1e06f995e9b8,False,163,1748899737000,5,False,1,1,2,0,112296686,JAM,59add653-0082-49fa-a83a-1e06f995e9b8
Estación Central B,5,CI,236663190,alert-4459387/fc38eb8a-05c7-4746-a85b-be1b57a77d38,False,179,1748899915000,6,False,1,3,2,0,163488397,POLICE,fc38eb8a-05c7-4746-a85b-be1b57a77d38
Santiago D,14,CI,151144662,alert-1710911230/d5e1f833-6fc2-479d-9ecb-e7ea457b37c1,False,74,1745326800000,10,False,1,0,2,0,148293474,HAZARD,d5e1f833-6fc2-479d-9ecb-e7ea457b37c1
Santiago D,1,CI,153053889,alert-4527950/d5570872-a438-4d41-96b9-8482b82141d8,False,160,1748900363000,5,False,51,4,2,0,220569531,JAM,d5570872-a438-4d41-96b9-8482b82141d8
Santiago D,5,CI,151926454,alert-4336367/643ae043-ab78-490a-a101-bbd5511a037e,False,170,1748899115000,8,False,1,3,1,0,153168129,JAM,643ae043-ab78-490a-a101-bbd5511a037e
Santiago A,5,CI,151144556,alert-4508316/2872b37f-40e8-423b-a25f-44e21e75953c,False,254,1748900131000,5,False,1,2,2,0,153778272,HAZARD,2872b37f-40e8-423b-a25f-44e21e75953c
Santiago B,12,CI,155832592,alert-1711754371/d4559feb-625a-4402-9c47-dc66d187fed4,False,253,1745326800000,10,False,1,0,2,0,148293585,HAZARD,d4559feb-625a-4402-9c47-dc66d187fed4
Santiago C,13,CI,148226391,alert-4430855/56828730-caf3-40af-b34a-6ddd149bcdc1,False,194,1748900229000,10,False,1,0,1,0,165179268,POLICE,56828730-caf3-40af-b34a-6ddd149bcdc1
Santiago B,6,CI,155832592,alert-1711744093/358ac2d7-8275-43cc-be1d-30147d63005c,False,253,1745326800000,10,False,1,0,2,0,148293585,HAZARD,358ac2d7-8275-43cc-be1d-30147d63005c
Santiago A,6,CI,155731500,alert-1712099092/0e229c3c-2e8b-48aa-91be-1bc9511f1443,False,251,1745326800000,10,False,1,0,2,0,151144766,HAZARD,0e229c3c-2e8b-48aa-91be-1bc9511f1443
Santiago A,8,CI,272896019,alert-1712121704/b6aa00ef-1bff-4e32-95eb-1482722fc22b,False,253,1745326800000,10,False,1,0,2,0,272896024,HAZARD,b6aa00ef-1bff-4e32-95eb-1482722fc22b
Santiago D,7,CI,148144948,alert-1711106087/1afd8339-4109-4f1b-979a-0ebb0730abcf,False,73,1745326800000,10,False,1,0,2,0,148144856,HAZARD,1afd8339-4109-4f1b-979a-0ebb0730abcf
Santiago A,13,CI,151144662,alert-1710911230/d5e1f833-6fc2-479d-9ecb-e7ea457b37c1,False,74,1745326800000,10,False,1,0,2,0,148293474,HAZARD,d5e1f833-6fc2-479d-9ecb-e7ea457b37c1
Santiago B,8,CI,236032265,alert-1711093592/bba9542e-799b-4c6d-86d9-d9e1d2f0c8b7,False,76,1745326800000,10,False,1,0,2,0,125002234,HAZARD,bba9542e-799b-4c6d-86d9-d9e1d2f0c8b7
Santiago C,3,CI,151551434,alert-4416110/254bfd73-04c0-46f4-b821-b29a9f0b0017,False,353,1748900184000,5,False,1,3,1,0,151551433,JAM,254bfd73-04c0-46f4-b821-b29a9f0b0017
Estación Central A,8,CI,163948581,alert-4284804/21a864a8-973f-408a-bc46-e4b185d5d1b8,False,254,1748897634000,10,False,1,5,2,0,155675216,HAZARD,21a864a8-973f-408a-bc46-e4b185d5d1b8
Santiago D,9,CI,156462999,alert-1711661259/841cc2b5-7fed-45c8-ae26-23954e9218ca,False,255,1745326800000,10,False,1,0,2,0,155832592,HAZARD,841cc2b5-7fed-45c8-ae26-23954e9218ca
Santiago B,5,CI,111144841,alert-4446236/15e26558-ffbd-48f2-bbff-1236103a64c3,False,286,1748900562000,5,False,51,2,2,0,148143650,JAM,15e26558-ffbd-48f2-bbff-1236103a64c3
Santiago C,5,CI,148757084,alert-4362449/01e292f7-f1e4-4b45-b69b-3328d8f0776f,False,321,1748900167000,10,False,1,0,2,0,223673853,CHIT_CHAT,01e292f7-f1e4-4b45-b69b-3328d8f0776f
Santiago A,4,CI,218604559,alert-4335380/36ef4478-b52e-4f79-94dc-3af37f6c3096,False,256,1748898600000,10,False,1,2,2,0,153055714,POLICE,36ef4478-b52e-4f79-94dc-3af37f6c3096
Santiago A,5,CI,204086666,alert-4400858/53210244-2ce2-46b0-8425-27cb7fa0a27b,True,188,1748899895000,6,False,1,0,3,0,294550536,JAM,53210244-2ce2-46b0-8425-27cb7fa0a27b
Santiago C,8,CI,153053889,alert-4527950/d5570872-a438-4d41-96b9-8482b82141d8,False,160,1748900363000,5,False,51,4,2,0,220569531,JAM,d5570872-a438-4d41-96b9-8482b82141d8
Santiago C,3,CI,231938240,alert-4462720/19c6718d-0bf5-47b6-9aa9-346d342038b7,False,251,1748899121000,10,False,1,0,2,0,209981793,POLICE,19c6718d-0bf5-47b6-9aa9-346d342038b7
Santiago B,7,CI,148293531,alert-1711105534/74df90e8-077f-4693-9a6a-c081f6afbc01,False,75,1745326800000,10,False,1,0,2,0,148144948,HAZARD,74df90e8-077f-4693-9a6a-c081f6afbc01
Santiago B,12,CI,153055714,alert-1711408566/f0e03b98-4631-4bd2-bb36-50afee83555a,False,255,1745326800000,10,False,1,0,2,0,153055716,HAZARD,f0e03b98-4631-4bd2-bb36-50afee83555a
Recoleta C,9,CI,212018092,alert-4302446/54285b2c-783e-499a-aed8-736a30b16efe,False,199,1748899029000,5,False,11,1,2,0,111633479,JAM,54285b2c-783e-499a-aed8-736a30b16efe
Providencia D,8,CI,214489233,alert-4498181/b00f05c9-34ca-49da-8e5a-43974db9157c,False,255,1748899670000,5,False,1,5,2,0,212157766,JAM,b00f05c9-34ca-49da-8e5a-43974db9157c
Santiago B,7,CI,152155165,alert-4473416/262c1380-99c8-4f62-b7d9-f843722b8d55,False,10,1748899512000,10,False,1,2,2,0,154130461,HAZARD,262c1380-99c8-4f62-b7d9-f843722b8d55
Estación Central C,5,CI,187411830,alert-4474153/76d67171-3401-4100-833f-fcab47720fb3,False,168,1748899889000,5,False,1,0,2,0,175176618,JAM,76d67171-3401-4100-833f-fcab47720fb3
Santiago A,11,CI,148144929,alert-1711312059/ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a,False,72,1745326800000,10,False,1,0,2,0,148293648,HAZARD,ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a
Santiago A,4,CI,111144841,alert-4446236/15e26558-ffbd-48f2-bbff-1236103a64c3,False,286,1748900562000,5,False,51,2,2,0,148143650,JAM,15e26558-ffbd-48f2-bbff-1236103a64c3
Santiago C,2,CI,155415185,alert-4468214/0ccfae5d-f023-4adb-884e-1c5fca32d259,True,56,1748899403000,7,False,397,2,3,0,242572479,JAM,0ccfae5d-f023-4adb-884e-1c5fca32d259
Recoleta B,9,CI,212018092,alert-4302446/54285b2c-783e-499a-aed8-736a30b16efe,False,199,1748899029000,5,False,11,1,2,0,111633479,JAM,54285b2c-783e-499a-aed8-736a30b16efe
Santiago C,5,CI,148144976,alert-4405835/5a062cf5-91fa-4a51-8e63-52dd8f055dba,False,352,1748899901000,8,False,1,3,2,0,156462996,POLICE,5a062cf5-91fa-4a51-8e63-52dd8f055dba
Santiago D,7,CI,156462996,alert-4321991/94eeb234-a7fe-4951-bdaa-b18feb10a517,False,359,1748899053000,10,False,1,3,2,0,153055617,POLICE,94eeb234-a7fe-4951-bdaa-b18feb10a517
Santiago D,11,CI,148293531,alert-1711105534/74df90e8-077f-4693-9a6a-c081f6afbc01,False,75,1745326800000,10,False,1,0,2,0,148144948,HAZARD,74df90e8-077f-4693-9a6a-c081f6afbc01
Quinta Normal B,4,CI,112283733,alert-4455040/814627e1-6194-426b-bc14-f862ba0e9b7f,False,182,1748900222000,5,False,50,3,2,0,112283805,JAM,814627e1-6194-426b-bc14-f862ba0e9b7f
Estación Central B,8,CI,317398374,alert-4376137/f90a1e8f-549b-46f8-8212-043968d3a68f,False,164,1748899677000,10,False,1,0,1,0,317398375,POLICE,f90a1e8f-549b-46f8-8212-043968d3a68f
Estación Central D,9,CI,186902184,alert-4343807/936a0506-432f-4ebc-b813-f97cb3136c36,False,254,1748898075000,10,False,1,3,2,0,186902187,HAZARD,936a0506-432f-4ebc-b813-f97cb3136c36
Santiago C,14,CI,148144929,alert-1711259723/597a722b-4a0d-493e-b6b2-31210b7dd7bf,False,72,1745326800000,10,False,1,0,2,0,148293648,HAZARD,597a722b-4a0d-493e-b6b2-31210b7dd7bf
Estación Central B,12,CI,172234404,alert-4429677/d6b79aff-ad71-4346-a7c8-e25c80ffc93d,False,67,1748899605000,10,False,1,2,2,0,151442650,POLICE,d6b79aff-ad71-4346-a7c8-e25c80ffc93d
Santiago C,9,CI,153778278,alert-4375604/d653a02d-03d9-46a0-919e-e321aacba483,False,182,1748899403000,7,False,525,0,2,0,214176761,POLICE,d653a02d-03d9-46a0-919e-e321aacba483
Santiago D,7,CI,256816138,alert-4336787/6b921637-9256-4c5e-a846-52b99b57761e,False,93,1748899308000,10,False,10,1,2,0,256816267,HAZARD,6b921637-9256-4c5e-a846-52b99b57761e
Estación Central B,5,CI,226924763,alert-4370657/7faa0271-7378-49c4-b9a9-5fc8beec6321,False,164,1748899389000,5,False,9,1,2,0,151001193,JAM,7faa0271-7378-49c4-b9a9-5fc8beec6321
Santiago B,4,CI,165307687,alert-4498996/7258636e-f211-4b4c-bef2-b2848da54096,False,106,1748900092000,5,False,1,2,2,0,226399020,JAM,7258636e-f211-4b4c-bef2-b2848da54096
Estación Central C,10,CI,155693468,alert-4282824/27aaf681-1aa3-4f7e-8e0f-009b9e0cbec0,False,278,1748896518000,10,False,5,2,1,0,155693465,HAZARD,27aaf681-1aa3-4f7e-8e0f-009b9e0cbec0
Santiago C,3,CI,231938240,alert-4462720/19c6718d-0bf5-47b6-9aa9-346d342038b7,False,251,1748899121000,10,False,1,0,2,0,209981793,POLICE,19c6718d-0bf5-47b6-9aa9-346d342038b7
Santiago C,9,CI,148293531,alert-1711221400/57de3f74-2e77-4dad-9bcc-bc85d96e8273,False,75,1745326800000,10,False,1,0,2,0,148144948,HAZARD,57de3f74-2e77-4dad-9bcc-bc85d96e8273
Santiago C,11,CI,148144856,alert-1711170507/5033a351-a2c0-405c-9f9f-6cce2a428bd1,False,73,1745326800000,10,False,1,0,2,0,335619001,HAZARD,5033a351-a2c0-405c-9f9f-6cce2a428bd1
Santiago A,7,CI,148144911,alert-1711616612/98012b46-05f3-4315-9468-c8c4ba2b8fb1,False,256,1745326800000,10,False,1,0,2,0,335619002,HAZARD,98012b46-05f3-4315-9468-c8c4ba2b8fb1
Santiago C,3,CI,153778258,alert-4434418/9205965d-508e-46b1-8fbe-13c3001d2460,False,148,1748899490000,5,False,1,1,2,0,153778278,CHIT_CHAT,9205965d-508e-46b1-8fbe-13c3001d2460
Providencia D,14,CI,248603377,alert-13854189/bd330d2c-c7d3-467d-bd99-3ab4e122c900,False,75,1746454792000,10,False,0,5,1,0,153201919,ROAD_CLOSED,bd330d2c-c7d3-467d-bd99-3ab4e122c900
Providencia D,1,CI,154022011,alert-4367572/5768680e-7b5c-44e5-aa85-df1dbbcfb372,False,347,1748900319000,5,False,10,2,2,0,148398488,JAM,5768680e-7b5c-44e5-aa85-df1dbbcfb372
Quinta Normal D,9,CI,156950498,alert-4321094/d7b84017-0b57-4ad4-b395-8c1901f706a0,False,252,1748898622000,10,False,142,2,2,0,154046612,HAZARD,d7b84017-0b57-4ad4-b395-8c1901f706a0
Santiago A,7,CI,231938240,alert-4462720/19c6718d-0bf5-47b6-9aa9-346d342038b7,False,251,1748899121000,10,False,1,0,2,0,209981793,POLICE,19c6718d-0bf5-47b6-9aa9-346d342038b7
Santiago D,7,CI,148293648,alert-1711337841/69807e89-c7cf-46ea-b3a1-049e66796d6a,False,74,1745326800000,10,False,1,0,2,0,148688873,HAZARD,69807e89-c7cf-46ea-b3a1-049e66796d6a
Santiago D,12,CI,236032265,alert-1711093592/bba9542e-799b-4c6d-86d9-d9e1d2f0c8b7,False,76,1745326800000,10,False,1,0,2,0,125002234,HAZARD,bba9542e-799b-4c6d-86d9-d9e1d2f0c8b7
Estación Central B,8,CI,162344211,alert-260467062/210ff2b8-f9b7-4d82-80ef-7c604123b3ba,False,269,1748732535000,6,False,0,5,1,0,162344079,ROAD_CLOSED,210ff2b8-f9b7-4d82-80ef-7c604123b3ba
Santiago D,13,CI,155832592,alert-1711744093/358ac2d7-8275-43cc-be1d-30147d63005c,False,253,1745326800000,10,False,1,0,2,0,148293585,HAZARD,358ac2d7-8275-43cc-be1d-30147d63005c
Recoleta A,9,CI,212018092,alert-4302446/54285b2c-783e-499a-aed8-736a30b16efe,False,199,1748899029000,5,False,11,1,2,0,111633479,JAM,54285b2c-783e-499a-aed8-736a30b16efe
Santiago A,4,CI,218604559,alert-4424611/74474b2a-0e76-4110-a027-125bbaebd825,False,256,1748899483000,7,False,51,2,2,0,153055714,POLICE,74474b2a-0e76-4110-a027-125bbaebd825
Santiago B,12,CI,178790873,alert-4341618/039c5783-05f8-44f7-b033-51798472a7b2,False,243,1748899395000,10,False,1,4,1,0,148757084,POLICE,039c5783-05f8-44f7-b033-51798472a7b2
Santiago C,1,CI,151144556,alert-4508316/2872b37f-40e8-423b-a25f-44e21e75953c,False,254,1748900131000,5,False,1,2,2,0,153778272,HAZARD,2872b37f-40e8-423b-a25f-44e21e75953c
Santiago C,9,CI,181099702,alert-4339498/c35190b3-6fc5-41b6-bf27-b26ac1ae7c68,False,166,1748898367000,9,False,1,0,2,0,181099703,JAM,c35190b3-6fc5-41b6-bf27-b26ac1ae7c68
Santiago D,4,CI,111693842,alert-4325436/ae7c5b5c-c425-42b9-bd4c-5a96d5364cb8,True,173,1748898246000,9,False,1,3,3,0,204086666,JAM,ae7c5b5c-c425-42b9-bd4c-5a96d5364cb8
Estación Central B,11,CI,317398374,alert-4376137/f90a1e8f-549b-46f8-8212-043968d3a68f,False,164,1748899677000,10,False,1,0,1,0,317398375,POLICE,f90a1e8f-549b-46f8-8212-043968d3a68f
Santiago D,10,CI,335619001,alert-1711273067/6167c372-ba69-4756-aa0c-48f02abed3df,False,73,1745326800000,10,False,1,0,2,0,148144929,HAZARD,6167c372-ba69-4756-aa0c-48f02abed3df
Santiago B,13,CI,182865502,alert-4367086/3a4944d1-0e27-4dee-aca3-313ab63e8009,False,75,1748900066000,10,False,1,4,2,0,153168493,HAZARD,3a4944d1-0e27-4dee-aca3-313ab63e8009
Santiago A,6,CI,148144948,alert-1711106087/1afd8339-4109-4f1b-979a-0ebb0730abcf,False,73,1745326800000,10,False,1,0,2,0,148144856,HAZARD,1afd8339-4109-4f1b-979a-0ebb0730abcf
Santiago C,2,CI,247833033,alert-4421521/79a788eb-d48a-4db0-94c0-ffa91de4aeee,False,68,1748900513000,6,False,1,0,2,0,111735957,JAM,79a788eb-d48a-4db0-94c0-ffa91de4aeee
Santiago B,5,CI,148141399,alert-4474873/ac6f02f8-ddb4-4717-8533-55dcf60ce648,False,86,1748900294000,5,False,1,3,2,0,214476218,JAM,ac6f02f8-ddb4-4717-8533-55dcf60ce648
Santiago B,14,CI,151144662,alert-1710911230/d5e1f833-6fc2-479d-9ecb-e7ea457b37c1,False,74,1745326800000,10,False,1,0,2,0,148293474,HAZARD,d5e1f833-6fc2-479d-9ecb-e7ea457b37c1
Santiago D,14,CI,148144976,alert-1711766319/7f8ce6c6-6d95-4b92-941e-76e3eb3be715,False,254,1745326800000,10,False,1,0,2,0,156462999,HAZARD,7f8ce6c6-6d95-4b92-941e-76e3eb3be715
Santiago D,7,CI,156462996,alert-4321991/94eeb234-a7fe-4951-bdaa-b18feb10a517,False,359,1748899053000,10,False,1,3,2,0,153055617,POLICE,94eeb234-a7fe-4951-bdaa-b18feb10a517
Santiago B,3,CI,153778258,alert-4434418/9205965d-508e-46b1-8fbe-13c3001d2460,False,148,1748899490000,5,False,1,1,2,0,153778278,CHIT_CHAT,9205965d-508e-46b1-8fbe-13c3001d2460
Estación Central B,6,CI,162344213,alert-260568693/70b15e7e-ce83-4657-9eb4-1f191f438e8e,False,268,1748732535000,6,False,0,5,1,0,163408334,ROAD_CLOSED,70b15e7e-ce83-4657-9eb4-1f191f438e8e
Santiago D,12,CI,148293505,alert-1711865782/e0dfff30-0b3c-49e4-b065-b4fbb28f1c7d,False,253,1745326800000,10,False,1,0,2,0,272896022,HAZARD,e0dfff30-0b3c-49e4-b065-b4fbb28f1c7d
Santiago D,11,CI,148144976,alert-1711766319/7f8ce6c6-6d95-4b92-941e-76e3eb3be715,False,254,1745326800000,10,False,1,0,2,0,156462999,HAZARD,7f8ce6c6-6d95-4b92-941e-76e3eb3be715
Santiago B,2,CI,163505853,alert-4408647/d5c702e8-546f-40b6-89ae-0b42a93a433d,False,109,1748898881000,5,False,1,2,2,0,249280975,JAM,d5c702e8-546f-40b6-89ae-0b42a93a433d
Santiago B,4,CI,231938240,alert-4462720/19c6718d-0bf5-47b6-9aa9-346d342038b7,False,251,1748899121000,10,False,1,0,2,0,209981793,POLICE,19c6718d-0bf5-47b6-9aa9-346d342038b7
Santiago D,7,CI,272896090,alert-1710860856/2aeb7b04-f80c-4156-871b-0bc4b88275ae,False,79,1745326800000,10,False,1,0,2,0,151144289,HAZARD,2aeb7b04-f80c-4156-871b-0bc4b88275ae
Santiago C,9,CI,151551314,alert-4493276/8d1d8f5a-429c-41c4-9519-07c5bd5aca42,False,167,1748899663000,9,False,1,3,2,0,244709657,CHIT_CHAT,8d1d8f5a-429c-41c4-9519-07c5bd5aca42
Santiago C,9,CI,151144662,alert-1710911230/d5e1f833-6fc2-479d-9ecb-e7ea457b37c1,False,74,1745326800000,10,False,1,0,2,0,148293474,HAZARD,d5e1f833-6fc2-479d-9ecb-e7ea457b37c1
Santiago A,12,CI,148144911,alert-1711616612/98012b46-05f3-4315-9468-c8c4ba2b8fb1,False,256,1745326800000,10,False,1,0,2,0,335619002,HAZARD,98012b46-05f3-4315-9468-c8c4ba2b8fb1
Santiago B,10,CI,155415185,alert-4468214/0ccfae5d-f023-4adb-884e-1c5fca32d259,True,56,1748899403000,7,False,397,2,3,0,242572479,JAM,0ccfae5d-f023-4adb-884e-1c5fca32d259
Santiago D,8,CI,231938239,alert-4532962/c9300491-249f-4ae5-92dd-3773d641ec08,False,254,1748900453000,5,False,11,3,2,0,218604559,HAZARD,c9300491-249f-4ae5-92dd-3773d641ec08
Santiago D,1,CI,148141399,alert-4474873/ac6f02f8-ddb4-4717-8533-55dcf60ce648,False,86,1748900294000,5,False,1,3,2,0,214476218,JAM,ac6f02f8-ddb4-4717-8533-55dcf60ce648
Santiago B,9,CI,155731891,alert-4513562/5c369824-6c79-434a-abd4-890f7e1365e4,False,354,1748900442000,5,False,50,2,1,0,155732008,JAM,5c369824-6c79-434a-abd4-890f7e1365e4
Santiago C,12,CI,218604559,alert-4335380/36ef4478-b52e-4f79-94dc-3af37f6c3096,False,256,1748898600000,10,False,1,2,2,0,153055714,POLICE,36ef4478-b52e-4f79-94dc-3af37f6c3096
Santiago A,3,CI,155832592,alert-4557645/7aba75ee-74df-4c9f-b9e5-b512e80892ec,False,355,1748900540000,5,False,145,1,2,0,155832593,JAM,7aba75ee-74df-4c9f-b9e5-b512e80892ec
Santiago D,9,CI,236032265,alert-1711099060/cb784c57-1482-4a7e-bbf4-7475590e0956,False,76,1745326800000,10,False,1,0,2,0,125002234,HAZARD,cb784c57-1482-4a7e-bbf4-7475590e0956
Santiago B,2,CI,151144556,alert-4508316/2872b37f-40e8-423b-a25f-44e21e75953c,False,254,1748900131000,5,False,1,2,2,0,153778272,HAZARD,2872b37f-40e8-423b-a25f-44e21e75953c
Estación Central A,8,CI,173734263,alert-4447951/6451c380-c5c9-46fe-8364-398842a856ae,False,10,1748898891000,10,False,978,2,1,0,173734493,CHIT_CHAT,6451c380-c5c9-46fe-8364-398842a856ae
Santiago A,9,CI,247833033,alert-4421521/79a788eb-d48a-4db0-94c0-ffa91de4aeee,False,68,1748900513000,6,False,1,0,2,0,111735957,JAM,79a788eb-d48a-4db0-94c0-ffa91de4aeee
Santiago C,12,CI,148144839,alert-1711658834/c3fb744e-a92a-4b28-b37e-bd761e345667,False,255,1745326800000,10,False,1,0,2,0,148144976,HAZARD,c3fb744e-a92a-4b28-b37e-bd761e345667
Providencia D,6,CI,148225720,alert-36494032/958e2fd9-a7fa-4cff-a4ba-a3d175fd2ff0,False,336,1746632243000,10,False,0,5,2,0,248364652,ROAD_CLOSED,958e2fd9-a7fa-4cff-a4ba-a3d175fd2ff0
Santiago D,13,CI,272896022,alert-1712003889/35d94212-09eb-4850-bb9a-f832e8069f63,False,253,1745326800000,10,False,1,0,2,0,272896018,HAZARD,35d94212-09eb-4850-bb9a-f832e8069f63
Santiago B,9,CI,148144929,alert-1711312059/ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a,False,72,1745326800000,10,False,1,0,2,0,148293648,HAZARD,ce2ae4a4-9d6c-4d8a-99fd-4b010cdb057a
Santiago D,5,CI,200531686,alert-4419512/e52bb656-e35f-4c35-ab54-cbf2807d6c7e,True,105,1748899448000,5,False,1,3,3,0,155415185,JAM,e52bb656-e35f-4c35-ab54-cbf2807d6c7e
Santiago D,8,CI,152155165,alert-4473416/262c1380-99c8-4f62-b7d9-f843722b8d55,False,10,1748899512000,10,False,1,2,2,0,154130461,HAZARD,262c1380-99c8-4f62-b7d9-f843722b8d55
Providencia B,4,CI,154022011,alert-4367572/5768680e-7b5c-44e5-aa85-df1dbbcfb372,False,347,1748900319000,5,False,10,2,2,0,148398488,JAM,5768680e-7b5c-44e5-aa85-df1dbbcfb372
Santiago C,9,CI,155832592,alert-1711744093/358ac2d7-8275-43cc-be1d-30147d63005c,False,253,1745326800000,10,False,1,0,2,0,148293585,HAZARD,358ac2d7-8275-43cc-be1d-30147d63005c
Santiago D,12,CI,218604559,alert-4289242/95becab1-e739-4a98-b710-1508d99f6a9c,False,256,1748897335000,10,False,1,0,2,0,153055714,POLICE,95becab1-e739-4a98-b710-1508d99f6a9c
Santiago B,7,CI,156462999,alert-1711661259/841cc2b5-7fed-45c8-ae26-23954e9218ca,False,255,1745326800000,10,False,1,0,2,0,155832592,HAZARD,841cc2b5-7fed-45c8-ae26-23954e9218ca
Santiago B,11,CI,153055716,alert-1711400617/c662cbd0-719e-45d2-9687-294671831b60,False,255,1745326800000,10,False,1,0,2,0,148144911,HAZARD,c662cbd0-719e-45d2-9687-294671831b60
Estación Central A,4,CI,263175777,alert-4376568/cecfa7fa-1fc0-4268-a0d9-8d4ae6bcd1b1,False,247,1748899900000,6,False,1,3,2,0,223178107,POLICE,cecfa7fa-1fc0-4268-a0d9-8d4ae6bcd1b1
Santiago A,13,CI,148144856,alert-1711170507/5033a351-a2c0-405c-9f9f-6cce2a428bd1,False,73,1745326800000,10,False,1,0,2,0,335619001,HAZARD,5033a351-a2c0-405c-9f9f-6cce2a428bd1
Santiago D,3,CI,155832592,alert-4557645/7aba75ee-74df-4c9f-b9e5-b512e80892ec,False,355,1748900540000,5,False,145,1,2,0,155832593,JAM,7aba75ee-74df-4c9f-b9e5-b512e80892ec
Santiago C,14,CI,148144948,alert-1711106087/1afd8339-4109-4f1b-979a-0ebb0730abcf,False,73,1745326800000,10,False,1,0,2,0,148144856,HAZARD,1afd8339-4109-4f1b-979a-0ebb0730abcf
Santiago C,6,CI,152155165,alert-4473416/262c1380-99c8-4f62-b7d9-f843722b8d55,False,10,1748899512000,10,False,1,2,2,0,154130461,HAZARD,262c1380-99c8-4f62-b7d9-f843722b8d55
Santiago B,4,CI,151926457,alert-4387437/dd5dc77d-ec37-4e9f-bc98-530fc01cece8,False,351,1748900411000,8,False,1,2,1,0,162375777,POLICE,dd5dc77d-ec37-4e9f-bc98-530fc01cece8
Santiago A,4,CI,156950481,alert-4414393/9988f4fc-d405-46f5-a13a-72e78fdb951d,False,76,1748899273000,5,False,1,3,2,0,215816529,JAM,9988f4fc-d405-46f5-a13a-72e78fdb951d
